"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""34d42d2c-447c-4e55-a51f-25790e82841e"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8""><span>Polityka wysyłki w sklepie internetowym tailwhip.store</span></p>

<p class=""font_8""><span><span class=""wixGuard"">​</span></span></p>

<p class=""font_8""><span>I. Informacje og&oacute;lne</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Niniejsza Polityka Wysyłki określa zasady dostawy towar&oacute;w zam&oacute;wionych w sklepie internetowym tailwhip.store.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Dostawa zam&oacute;wionych towar&oacute;w realizowana jest wyłącznie za pośrednictwem firmy kurierskiej.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Sklep dołoży wszelkich starań, aby zam&oacute;wione towary zostały dostarczone w jak najkr&oacute;tszym czasie.</span></p>
	</li>
</ol>

<p class=""font_8""><span>II. Czas realizacji zam&oacute;wienia</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Czas otrzymania przesyłki składa się z czasu realizacji zam&oacute;wienia oraz czasu dostawy, przy czym uwzględniane są tylko dni robocze.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Czas realizacji zam&oacute;wienia wynosi do 3 dni roboczych od momentu potwierdzenia zam&oacute;wienia.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Czas dostawy jest zależny od firmy kurierskiej i wynosi zwykle 1-2 dni robocze.</span></p>
	</li>
</ol>

<p class=""font_8""><span>III. Koszty wysyłki</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Koszty wysyłki zam&oacute;wionych towar&oacute;w zostaną automatycznie wyliczone w momencie składania zam&oacute;wienia i są uzależnione od wagi i wymiar&oacute;w przesyłki.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Informacja o całkowitym koszcie wysyłki zostanie przedstawiona Klientowi przed złożeniem zam&oacute;wienia.</span></p>
	</li>
</ol>

<p class=""font_8""><span>IV. Warunki dostawy</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>Dostawa zam&oacute;wionych towar&oacute;w odbywa się pod adres wskazany przez Klienta podczas składania zam&oacute;wienia.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>W momencie odbioru przesyłki Klient zobowiązany jest do sprawdzenia stanu przesyłki w obecności kuriera. W przypadku uszkodzenia przesyłki należy sporządzić protok&oacute;ł szkody w obecności kuriera.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Kurier ma obowiązek dostarczyć przesyłkę do lokalu Klienta wyłącznie, gdy waga przesyłki nie przekracza 30 kg. Dla zam&oacute;wień o większej wadze, Klient zobowiązany jest do odbioru przesyłki z samochodu kuriera.</span></p>
	</li>
</ol>

<p class=""font_8""><span>V. Op&oacute;źnienia w dostawie i zagubione przesyłki</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>W przypadku op&oacute;źnień w dostawie przekraczających 7 dni roboczych, Klient ma prawo skontaktować się ze Sklepem w celu wyjaśnienia przyczyn op&oacute;źnienia i ustalenia nowego terminu dostawy.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>W sytuacji, gdy przesyłka została zagubiona przez firmę kurierską, Sklep niezwłocznie wysyła Klientowi towar zastępczy na własny koszt. Jeśli towar jest niedostępny, Sklep zwraca Klientowi całość wpłaconej kwoty.</span></p>
	</li>
</ol>

<p class=""font_8""><span>VI. Postanowienia końcowe</span></p>

<ol class=""font_8"" style=""text-align:left"">
	<li>
	<p class=""font_8""><span>W sprawach nieuregulowanych w niniejszej Polityce Wysyłki zastosowanie mają odpowiednie przepisy Regulaminu sklepu oraz powszechnie obowiązującego prawa.</span></p>
	</li>
	<li>
	<p class=""font_8""><span>Polityka Wysyłki wchodzi w życie z dniem opublikowania na stronie internetowej sklepu tailwhip.store.</span></p>
	</li>
</ol>","<p class=""font_8"">Shipping policy at tailwhip.store</p>

<p class=""font_8"">&nbsp;</p>

<p class=""font_8"">I. General information</p>

<p class=""font_8"">This Shipping Policy sets out the rules for the delivery of goods ordered from the tailwhip.store online shop.</p>

<p class=""font_8"">Delivery of ordered goods shall be made only through a courier company.</p>

<p class=""font_8"">The shop will make every effort to deliver ordered goods in the shortest possible time.</p>

<p class=""font_8"">II. Order processing time</p>

<p class=""font_8"">The delivery time consists of the order processing time and the delivery time, only working days are taken into account.</p>

<p class=""font_8"">The delivery time is up to 3 working days from the order confirmation.</p>

<p class=""font_8"">The delivery time depends on the courier company and is usually 1-2 working days.</p>

<p class=""font_8"">III. Shipping costs</p>

<p class=""font_8"">The shipping costs of the ordered goods will be automatically calculated at the time of placing the order and are dependent on the weight and dimensions of the shipment.</p>

<p class=""font_8"">Information on the total shipping cost will be presented to the Customer before the order is placed.</p>

<p class=""font_8"">IV. Delivery terms</p>

<p class=""font_8"">Delivery of the ordered goods takes place to the address indicated by the Customer when placing the order.</p>

<p class=""font_8"">Upon receipt of the consignment, the Customer is obliged to check the condition of the consignment in the presence of the courier. In the event of damage to the consignment, a damage protocol should be drawn up in the courier&#39;s presence.</p>

<p class=""font_8"">The courier is obliged to deliver the consignment to the Customer&#39;s premises only if the weight of the consignment does not exceed 30 kg. For orders with a higher weight, the Customer is obliged to collect the consignment from the courier&#39;s car.</p>

<p class=""font_8"">V. Delays in delivery and lost parcels</p>

<p class=""font_8"">In case of delays in delivery exceeding 7 working days, the Customer has the right to contact the Shop in order to explain the reasons for the delay and to set a new delivery date.</p>

<p class=""font_8"">If the parcel is lost by the courier company, the Shop will immediately send a replacement to the Customer at its own expense. If the goods are not available, the Shop will refund the Customer the whole amount paid.</p>

<p class=""font_8"">VI. Final provisions</p>

<p class=""font_8"">In matters not regulated by this Dispatch Policy the relevant provisions of the Shop&#39;s Regulations and generally applicable law shall apply.</p>

<p class=""font_8"">The Dispatch Policy shall enter into force as of the date of its publication on the tailwhip.store website.</p>"
"{""contentId"":""06e28063-0490-4ef6-827d-341eb25ac964"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","c2c919_7e451c53896d41fcab6f2a958f0a4ed8~mv2.jpg","c2c919_7e451c53896d41fcab6f2a958f0a4ed8~mv2.jpg"
"{""contentId"":""06e28063-0490-4ef6-827d-341eb25ac964"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","finger skate",
"{""contentId"":""757021a4-88c3-4268-8d2c-1cc20274f888"",""fieldId"":""menu"",""sequencePath"":[]}","TEXT","document.api.MenuService.Menu","<?xml version='1.1' encoding='UTF-8'?><menu><items/></menu>","<?xml version='1.1' encoding='UTF-8'?><menu><items/></menu>"
"{""contentId"":""4ea045ee-c3ea-4ee3-b177-ff3c1217b898"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Finger Buty na Palce, Akcesoria do Fingerboard, Finger Scooter, Fingerbike","Finger Boots, Accessories for Fingerboard, Finger Scooter, Fingerbike"
"{""contentId"":""4ea045ee-c3ea-4ee3-b177-ff3c1217b898"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p><b>Finger Sneakers TAIL WHIP Keychain Sponge</b></p><p>Zostały stworzone przez młodą i popularną markę <b>TAIL WHIP</b>.</p><p>Odkryj najnowszą atrakcję dla miłośników fingerboard i nie tylko - Mini Buty na Palce! Te niezwykle realistyczne mini sneakersy są doskonałym dodatkiem do Twojej kolekcji fingerboard, czy jako oryginalny breloczek. Wykonane z najwyższej jakości materiałów, te miniaturowe buty zachwycają szczegółowością i autentycznością.</p><p>⭐ <b>Realistyczny Design:</b> Odtworzone z niezwykłą precyzją, te mini sneakersy wyglądają jak ich pełnowymiarowe odpowiedniki. Idealne dla fanów streetwearu i sneakerheadów.</p><p>⭐<b>Wielofunkcyjność</b>: Świetnie sprawdzą się jako urocze buty dla lalek, akcesoria do fingerboard, a nawet jako breloczki po dodaniu łańcuszka.</p><p>⭐<b>Przenośne i Bezpieczne</b>: Ich niewielki rozmiar umożliwia łatwe przenoszenie. Możesz zabrać je wszędzie, dodając stylu swojej torbie sportowej, plecaku czy kluczom.</p><p>⭐<b>Idealne na Prezent</b>: Czy to dla kolekcjonera sneakerów, miłośnika miniatur, czy jako edukacyjna zabawka dla dzieci, te mini buty to doskonały wybór na każdą okazję</p><p>⭐<b>Zestaw</b>: Każdy zestaw zawiera parę miniaturowych butów ze sznurówkami, które można regulować dla lepszego dopasowania.</p></div><div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p>Ze względu na ich miniaturowy rozmiar, buty są precyzyjnie wykonane, co oznacza, że są tak unikatowe jak prawdziwe sneakersy.</p><p>Finger Buty na Palce TAILWHIP to idealny prezent w ładnie wyglądającym opakowaniu detalicznym.</p><ul>	<li>zestaw przeznaczony&nbsp;<b>dla dzieci od 6 roku życia</b></li>	<li>wymiary buta:&nbsp; 5 x 2 x 3.5 cm</li>	<li>wymiary opakowania: 7.5 x 5.5 x 4 cm</li></ul></div><div class=""item item-12""><p><b>Mini buty Finger Sneakers TAIL WHIP to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni.</b></p></div>","<br/><p>Finger Sneakers TAIL WHIP Keychain Sponge</p><p>They have been created by the young and popular brand TAIL WHIP.</p><p>Discover the latest attraction for fingerboard enthusiasts and beyond - the Mini Finger Sneakers! These highly realistic mini sneakers are the perfect addition to your fingerboard collection, or as an original keyring. Made from the highest quality materials, these miniature shoes impress with their detail and authenticity.</p><p>⭐ Realistic Design: reproduced with extreme precision, these mini sneakers look like their full-size counterparts. Perfect for streetwear fans and sneakerheads.</p><p>⭐Multifunctional: They'll work great as cute doll shoes, fingerboard accessories or even as keyrings when you add a chain.</p><p>⭐Portable and Safe: Their small size allows for easy portability. You can take them anywhere, adding style to your sports bag, backpack or keys.</p><p>⭐Ideal for Gift: Whether for a sneaker collector, a miniatures lover or as an educational toy for children, these mini shoes are the perfect choice for any occasion</p><p>⭐Set: Each set contains a pair of miniature shoes with laces that can be adjusted for a better fit.</p><p>&nbsp;</p><p>Due to their miniature size, the shoes are precisely made, meaning they are as unique as real sneakers.</p><p>The TAILWHIP Finger Boots make the perfect gift in a nice looking retail package.</p><br/><p>the set is suitable for children aged 6 and over</p><p>shoe dimensions: 5 x 2 x 3.5 cm</p><p>packaging dimensions: 7.5 x 5.5 x 4 cm</p><br/><p>The Finger Sneakers TAIL WHIP mini shoes are a perfect gift for children, a motor toy to support the development of motor skills, and a great addition to a shop display or café decoration.</p>"
"{""contentId"":""9ae9cc24-b5b8-411b-97be-dbba852cc96c"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard Buty TAILWHIP, Finger Sneakers RedSpider, Akcesoria dla Dzieci","Fingerboard Shoes TAILWHIP, Finger Sneakers RedSpider, Accessories for Children"
"{""contentId"":""9ae9cc24-b5b8-411b-97be-dbba852cc96c"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""><p><strong>Finger Sneakers TAILWHIP Pikachiu</strong></p><p>Zostały stworzone przez młodą i popularną markę <strong>TAILWHIP</strong>.</p><p>Odkryj najnowszą atrakcję dla miłośników fingerboard i nie tylko - Mini Buty na Palce! Te niezwykle realistyczne mini sneakersy są doskonałym dodatkiem do Twojej kolekcji fingerboard, czy jako oryginalny breloczek. Wykonane z najwyższej jakości materiałów, te miniaturowe buty zachwycają szczegółowością i autentycznością.</p><p>⭐ <strong>Realistyczny Design:</strong> Odtworzone z niezwykłą precyzją, te mini sneakersy wyglądają jak ich pełnowymiarowe odpowiedniki. Idealne dla fanów streetwearu i sneakerheadów.</p><p>⭐<strong>Wielofunkcyjność:</strong> Świetnie sprawdzą się jako urocze buty dla lalek, akcesoria do fingerboard, a nawet jako breloczki po dodaniu łańcuszka.</p><p>⭐<strong>Przenośne i Bezpieczne:</strong> Ich niewielki rozmiar umożliwia łatwe przenoszenie. Możesz zabrać je wszędzie, dodając stylu swojej torbie sportowej, plecaku czy kluczom.</p><p>⭐<strong>Idealne na Prezent:</strong> Czy to dla kolekcjonera sneakerów, miłośnika miniatur, czy jako edukacyjna zabawka dla dzieci, te mini buty to doskonały wybór na każdą okazję</p><p>⭐<strong>Zestaw:</strong> Każdy zestaw zawiera parę miniaturowych butów ze sznurówkami, które można regulować dla lepszego dopasowania.</p><p>&nbsp;</p><p>Ze względu na ich miniaturowy rozmiar, buty są precyzyjnie wykonane, co oznacza, że są tak unikatowe jak prawdziwe sneakersy.</p><p>Finger Buty na Palce TAILWHIP to idealny prezent w ładnie wyglądającym opakowaniu detalicznym.</p><p>zestaw przeznaczony&nbsp;<strong>dla dzieci od 6 roku życia</strong><br>wymiary buta:&nbsp;&nbsp;3 x 1.5 cm</p></div>","<p><strong>Finger Sneakers TAILWHIP Pikachu</strong><br> They were created by the young and popular brand <strong>TAILWHIP</strong> .<br> Discover the latest attraction for fingerboard enthusiasts and more - Mini Finger Shoes! These incredibly realistic mini sneakers are a great addition to your fingerboard collection or as an original keychain. Made of the highest quality materials, these miniature shoes impress with their detail and authenticity.<br> ⭐ <strong>Realistic Design:</strong> Recreated with incredible precision, these mini sneakers look just like their full-size counterparts. Perfect for streetwear fans and sneakerheads.<br> ⭐ <strong>Multifunctional:</strong> They can be used as cute doll shoes, fingerboard accessories, or even as keychains by adding a chain.<br> ⭐ <strong>Portable and Safe:</strong> Their small size makes them easy to carry. You can take them anywhere, adding style to your gym bag, backpack or keys.<br> ⭐ <strong>Perfect as a Gift:</strong> Whether for a sneaker collector, miniature lover or as an educational toy for children, these mini shoes are a great choice for any occasion<br> ⭐ <strong>Set:</strong> Each set includes a pair of miniature shoes with laces that can be adjusted for a better fit.<br><br> Due to their miniature size, the shoes are precision-crafted, meaning they are as unique as real sneakers.<br> TAILWHIP Finger Shoes are the perfect gift in a nice looking retail package.<br> set intended <strong>for children from 6 years of age</strong><br> shoe dimensions: 3 x 1.5 cm</p>"
"{""contentId"":""7bd781b6-afb1-48fb-b9e1-474aeb167e97"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Sportowy Kask Ochronny TAILWHIP, Fiolet S",
"{""contentId"":""7bd781b6-afb1-48fb-b9e1-474aeb167e97"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><p><b>Uniwersalny kask sportowy TAIL WHIP</b> zapewnia niezawodną ochronę głowy przed upadkami i uderzeniami. Wytrzymały i lekki materiał zapewnia maksymalną ochronę przy minimalnej wadze, co jest szczególnie istotne przy długotrwałym i intensywnym użytkowaniu kasku.</p><p><b>Wykonany z:</b></p><ul><li>wytrzymałego plastiku ABS</li><li>EPS (spieniony polistyren).<p>Lekki, z przemyślaną aerodynamiką.</p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""><ul><li>Wyposażony w otwory wentylacyjne</li><li>Regulowany rozmiar i pewne zapięcie dzięki blokadzie</li><li>Do dopasowania kasku rowerowego użyj pokrętła regulacyjnego umieszczonego na tylnej części kasku</li><li>Pas z blokadą pozwala na dokładne dopasowanie i wygodne założenie kasku.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div>",
"{""contentId"":""6a66a589-f7c8-438d-b415-9a03b4f11fec"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h6 class=""font_6""><span>Adres do doreczeń</span></h6>","<h6 class=""font_6"">Delivery address</h6>"
"{""contentId"":""3a46ba6e-6fb1-47cc-8c77-fd8d5a04c6a2"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_8"">Pn-Pt&nbsp;9:00&nbsp;&ndash; 17:00​</p>","<p class=""font_8"">Mon - Fri 9:00 am - 5:00 pm</p>"
"{""contentId"":""7b9b9c96-3c99-403d-b758-e48842573e7c"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","c2c919_ecc88847ab8643f4b337f03d4ad31078~mv2.jpg","c2c919_ecc88847ab8643f4b337f03d4ad31078~mv2.jpg"
"{""contentId"":""7b9b9c96-3c99-403d-b758-e48842573e7c"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","finger tech deck",
"{""contentId"":""a7e53ccc-5851-49bf-958a-2c4182a27d51"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","9f9bce_3683c2a009644ed18423783df30d5565~mv2.png","9f9bce_3683c2a009644ed18423783df30d5565~mv2.png"
