"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""96724ee8-78b5-4a51-96aa-af5dd59daf77"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajska Ziołowa Pasta do Zębów ISME Rasyan z Goździkiem 100g</h2><p>Tajska pasta do zębów ISME Rasyan z ekstraktem z goździka to naturalne rozwiązanie dla osób dbających o zdrowie jamy ustnej. Dzięki unikalnej formule skutecznie usuwa osad nazębny, wzmacnia dziąsła i zapewnia długotrwałą świeżość oddechu.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Pasta ISME Rasyan została stworzona specjalnie z myślą o naturalnej pielęgnacji jamy ustnej. Ekstrakt z goździka działa antybakteryjnie i przeciwzapalnie, pomagając chronić zęby i dziąsła.</p><p><b>Zalety pasty do zębów ISME Rasyan:</b></p><ul><li>Naturalna formuła bez fluoru</li><li>Ekstrakt z goździka działa antybakteryjnie</li><li>Pomaga w walce z kamieniem nazębnym</li><li>Odświeża oddech</li><li>Łagodna dla dziąseł</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Kluczowe składniki i ich działanie:</b></p><ul><li><b>Ekstrakt z goździka</b> – działa antybakteryjnie, chroni przed próchnicą i odświeża oddech.</li><li><b>Olejek miętowy</b> – zapewnia długotrwałą świeżość oddechu.</li><li><b>Ekstrakt z aloesu</b> – łagodzi podrażnienia dziąseł.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p><p>Nałóż niewielką ilość pasty na szczoteczkę, dokładnie szczotkuj przez co najmniej 2 minuty, a następnie wypłucz jamę ustną wodą. Stosować 2 razy dziennie.</p><p><b>Skład:</b> Ekstrakt z goździka, olejek miętowy, ekstrakt z aloesu, inne naturalne składniki.</p><p><b>Środki ostrożności:</b> Unikać kontaktu z oczami. W przypadku podrażnienia zaprzestać stosowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Waga:</b> 100g</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""88e42ef0-22cf-4724-8f69-d4b28dc903d4"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajskie Kokony Jedwabne do Peelingu Twarzy Osświetlone Thai Kinaree, 50g",
"{""contentId"":""88e42ef0-22cf-4724-8f69-d4b28dc903d4"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajskie Kokony Jedwabne do Peelingu Twarzy Osświetlone Thai Kinaree</h2><p>Kokony jedwabne Thai Kinaree to naturalny produkt, który pomaga w oczyszczaniu i regeneracji skóry twarzy. Dzięki swojej wyjątkowej strukturze, kokony skutecznie usuwają martwe komórki naskórka, poprawiając krążenie i stymulując produkcję kolagenu. Po zastosowaniu skóry staje się gładsza, jaśniejsza i bardziej elastyczna. Regularne stosowanie zapewnia zdrowy, promienny wygląd skóry.</p><p><b>Korzyści:</b></p><ul><li>Naturalny peeling, który usuwa martwe komórki skóry</li><li>Poprawia krążenie i stymuluje produkcję kolagenu</li><li>Regeneruje i odżywia skórę, nadając jej blask</li><li>Pomaga w walce z oznakami starzenia</li></ul><p><b>Idealne do:</b></p><ul><li>Codziennego oczyszczania skóry twarzy</li><li>Regeneracji i poprawy struktury skóry</li><li>Wspomagania walki ze starzeniem skóry</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Masując twarz takim kokonem, nasycasz skórę białkiem serycyną, które znajduje się w jedwabiu. Serycyna hamuje działanie enzymów odpowiedzialnych za starzenie się skóry, rozjaśnia plamy pigmentacyjne i znacząco nawilża skórę.</p>
<p>Efekt – promienny, zdrowy kolor cery oraz naprawdę gładka, jedwabista skóra bez zaskórników i rozszerzonych porów.</p>
<p>Dodatkowo kokony są nasączone kolagenem, co zapewnia dodatkowe nawilżenie i odmłodzenie skóry.</p>
<p><b>Efekty stosowania jedwabnych kokonów:</b></p>
<ul>
<li>Ochrona skóry – po masażu na skórze tworzy się naturalna, jedwabista, ultracienka warstwa ochronna</li>
<li>Wygładzenie zmarszczek</li>
<li>Usunięcie zaskórników, oczyszczenie porów</li>
<li>Długotrwały efekt nawilżenia skóry</li>
<li>Skóra staje się bardziej jędrna i elastyczna, poprawia się koloryt cery</li>
<li>Całkowicie naturalny sposób – wszystkie powyższe efekty osiągane są bez użycia sztucznych nawilżaczy lub innych syntetycznych dodatków kosmetycznych</li>
</ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia jedwabnych kokonów:</b></p><ol><li>Namocz jedwabny kokon przez 2-3 minuty w wodzie o temperaturze około 40 stopni Celsjusza, kokon powinien zmięknąć.</li><li>Oczyść twarz, zmyj makijaż.</li><li>Nałóż jedwabny kokon na czubek palca i delikatnie przetrzyj nim całą twarz, zwracając szczególną uwagę na problematyczne strefy z rozszerzonymi porami.</li><li>Nie naciskaj mocno na kokon – gęsta, naturalna tekstura produktu zapewnia odpowiedni masaż i głębokie oczyszczenie skóry.</li><li>Efekt – uzyskasz gładką, promienną i jedwabistą skórę!</li><li>Nie używaj na uszkodzonych obszarach skóry oraz wokół oczu.</li><li>W zależności od typu skóry jedwabny kokon można stosować 1-2 razy w tygodniu.</li></ol><p><b>Skład:</b> 100% naturalne kokony jedwabnika morwowego, nasączone kolagenem.</p>

</div>
",
"{""contentId"":""50f368af-0bb0-44b1-99b2-caff346a61a3"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska ziołowa pasta Dok Bua Ku FRESH & COOL - antybakteryjna 100g",
"{""contentId"":""50f368af-0bb0-44b1-99b2-caff346a61a3"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajska ziołowa pasta do zębów Dok Bua Ku FRESH &amp; COOL – 100g I&nbsp;Naturalna ochrona i świeży oddech • Bezpieczna dla wrażliwych zębów</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Dok Bua Ku Herbal Toothpaste FRESH &amp; COOL od Twin Lotus to tradycyjna tajska pasta do zębów, oparta na unikalnej formule z ponad 96% naturalnych składników. Skutecznie dba o zdrowie jamy ustnej i zębów, chroni przed przebarwieniami, bakteriami, nieprzyjemnym zapachem oraz poprawia stan dziąseł i koloryt zębów. Posiada orzeźwiający, miętowy smak, który zapewnia długotrwałe uczucie świeżości.</p><p><b>✅ Właściwości:</b></p><ul><li>Chroni zęby i dziąsła</li><li>Usuwa osad po kawie, herbacie i papierosach</li><li>Redukuje nieświeży oddech</li><li>Odpowiednia dla osób z wrażliwymi zębami</li><li>Testowana klinicznie – działa przeciwbakteryjnie (potwierdzone przez Bio Service, Tajlandia)</li></ul><p><b>Składniki aktywne:</b></p><ul><li>Sorbitol, węglan wapnia, krzemionka</li><li>Naturalna kość mątwy (cuttlebone)</li><li>Mięta pieprzowa, mentol, olejek eukaliptusowy</li><li>Zioła: miswak, Clinacanthus nutans, Murraya exotica, Streblus asper</li></ul><p><b>Skład (pełny):</b></p><p>Sorbitol, węglan wapnia, kość mątwy (Cuttlebone), dwutlenek krzemu, laurylosiarczan sodu, zioła: miswak (Salvadora persica), Clinacanthus nutans, Murraya exotica, Streblus asper, olejek z mięty pieprzowej, mentol krystaliczny, olejek eukaliptusowy, benzoesan sodu.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Sposób użycia:</p><p>Myć zęby dwa razy dziennie lub po każdym posiłku. Odpowiednia dla dorosłych i młodzieży powyżej 6. roku życia (zaleca się stosowanie pod nadzorem dorosłych).</p><p>⚠️ Środki ostrożności:</p><p>Produkt przeznaczony wyłącznie do użytku zewnętrznego (jamy ustnej).</p><p>Nie połykać.</p><p>Nie stosować u dzieci poniżej 6. roku życia.</p><p>Przechowywać z dala od dzieci.</p><p>Unikać kontaktu z oczami. W przypadku dostania się do oczu – przemyć dużą ilością wody.</p><p>W razie wystąpienia reakcji alergicznej – przerwać stosowanie i skonsultować się z lekarzem.</p><p>Przechowywać w chłodnym i suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p>Pojemność: 100 g</p><p>Kraj pochodzenia: Tajlandia</p>

</div>
",
"{""contentId"":""6f78e700-8760-41a0-b4e0-1927e45b05dd"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Suchy Inhalator Ziołowy Hong Thai Do Walki Z Infekcjami I Migrenami",
"{""contentId"":""6f78e700-8760-41a0-b4e0-1927e45b05dd"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Oryginalny Tajski suchy inhalator ziołowy Hong Thai</h1><p>Inhalator Hong Thai to naturalnyj produkt, który łączy w sobie 15 rodzajów dzikich roślin, korzeni i nasion z Tajlandii, wzbogaconych olejkami eterycznymi, takimi jak eukaliptus, kamfora i mentol. Jego skuteczne działanie pomaga w walce z zapaleniami, alergiami, a także infekcjami. Inhalator pomaga przy przeziębieniu, katarze, bólu gardła, zawrotach głowy, a także wspiera oczyszczanie dróg oddechowych. Może być używany jako odświeżacz powietrza w domu lub samochodzie.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Thai Herbal Inhaler Hong Thai 40g green</h2><p><b>FORMUŁA 2</b></p><h2>Inhalator do nosa z kolekcją ziół z Tajlandii</h2><p><b>Korzyści:</b></p><ul><li>Skutecznie walczy z infekcjami, wirusami i bakteriami</li><li>Pomaga w leczeniu alergii, kataru, przeziębień i bólu gardła</li><li>Łagodzi zawroty głowy, osłabienie i nudności</li><li>Możliwość używania jako naturalny odświeżacz powietrza</li></ul><p><b>Idealny do:</b></p><ul><li>Oczyszczania dróg oddechowych i leczenia infekcji</li><li>Pomocy przy przeziębieniach i alergiach</li><li>Usuwania zmęczenia i zawrotów głowy</li></ul>

</div>


<div class=""item item-12"">

<h1>Zastosowanie:</h1>
<ul>
<li><b>Ulga przy zatkanym nosie</b>&nbsp;– Aromatyczny inhalator pomaga odblokować drogi oddechowe i ułatwia oddychanie.</li>
<li><b>Relaksacja i skupienie</b>&nbsp;– Ziołowe zapachy działają kojąco na zmysły i odświeżają umysł.</li>
<li><b>Wsparcie w podróży</b>&nbsp;– Przydatny w klimatyzowanych pomieszczeniach, zatłoczonych miejscach lub podczas zmiany klimatu.</li>
</ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h1>Cechy produktu:</h1><p>✔&nbsp;<b>Naturalne składniki</b>&nbsp;– Kompozycja ziół i aromatycznych olejków eterycznych wspomaga oddychanie i relaksuje umysł.</p><p>✔&nbsp;<b>Łatwość użycia</b>&nbsp;– Wystarczy wdychać aromat bezpośrednio z pojemnika, aby natychmiast poczuć ulgę.</p><p>✔&nbsp;<b>Doskonały w każdej sytuacji</b>&nbsp;– Idealny w przypadku przeziębień, sezonowych alergii, zatkanego nosa lub dla poprawy samopoczucia.</p><p>✔&nbsp;<b>Poręczne opakowanie</b>&nbsp;– Kompaktowy, lekki pojemnik, który zmieści się w każdej kieszeni lub torebce – zawsze pod ręką.</p><p>✔&nbsp;<b>Tradycyjna receptura</b>&nbsp;– Produkt oparty na tajskich tradycjach medycyny ziołowej.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b>&nbsp;należy otworzyć pokrywę i wziąć kilka głębokich oddechów, aby olejki eteryczne pojawiły się na błonie śluzowej nosogardzieli. Aby wzmocnić efekt terapeutyczny, zaleca się nakrycie głowy ręcznikiem i oddychanie przez około 5 minut.</p><p><b>Po użyciu nie zapomnij zamknąć pokrywki inhalatora - olejki eteryczne bardzo szybko odparowują.</b></p><p><b>Przeciwwskazania:</b>&nbsp;nadwrażliwość, nietolerancja na składniki produktu. Tylko do użytku zewnętrznego.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Główne składniki aktywne</b> (w 100g): mentol 20g, kamfora 20g, borneol 15g, olejek eukaliptus 5g&nbsp;i inne zioła</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""732f85e9-97ff-4007-8507-0779485876d2"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Maska-Krem Green Bio Super Treatment, Regeneracja Włosów 30ml (1 saszetka)",
"{""contentId"":""732f85e9-97ff-4007-8507-0779485876d2"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Maska-Krem Green Bio Super Treatment – Regeneracja Włosów 30ml</h2><p>Maska-krem Green Bio Super Treatment to intensywnie regenerujący produkt do pielęgnacji włosów, który pomaga odbudować ich strukturę, przywrócić elastyczność i zdrowy blask. Dzięki naturalnym składnikom odżywia i wzmacnia włosy od nasady aż po same końce.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Maska Green Bio Super Treatment głęboko nawilża i regeneruje włosy, chroniąc je przed łamliwością i przesuszeniem.</p><p><b>Zalety maski Green Bio:</b></p><ul><li>Intensywna regeneracja i nawilżenie</li><li>Wzmacnia włosy i zmniejsza ich łamliwość</li><li>Odbudowuje strukturę włosów</li><li>Ułatwia rozczesywanie i stylizację</li><li>Zawiera naturalne składniki odżywcze</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Kluczowe składniki i ich działanie:</b></p><ul><li><b>Ekstrakt z aloesu</b> – intensywnie nawilża i regeneruje.</li><li><b>Olej arganowy</b> – wygładza i odżywia włosy.</li><li><b>Proteiny jedwabiu</b> – nadają włosom jedwabistą miękkość i blask.</li><li><b>Keramidy</b> – odbudowują strukturę włosa i chronią przed uszkodzeniami.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p><p>Nanieść niewielką ilość maski na wilgotne włosy, pozostawić na 5-10 minut, a następnie dokładnie spłukać. Stosować 2-3 razy w tygodniu.</p><p><b>Skład:</b> Ekstrakt z aloesu, olej arganowy, proteiny jedwabiu, keramidy, inne naturalne składniki.</p><p><b>Środki ostrożności:</b> Unikać kontaktu z oczami. W razie podrażnienia zaprzestać stosowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Zawartość opakowania:</b> 1 saszetka</p><p><b>Objętość:</b> 30ml</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""6f674f9f-a75b-4117-b341-135359521ea2"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Naturalny Olejek Inhalacyjny z Lawendą Banna Aromaterapia 10 ml",
"{""contentId"":""6f674f9f-a75b-4117-b341-135359521ea2"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Odkryj tajski balsam inhalacyjny z lawendą Banna</h2><p>Naturalny olejek, który działa uspokajająco i relaksująco. Balsam zawiera olejki eteryczne takie jak mentolowy, kardamonowy, cynamonowy, kamforowy i lawendowy, które pomagają w walce ze stresem, bezsennością oraz problemami ze snem. Idealny do stosowania w podróży, przy odpoczynku lub przed snem.</p><h2>Korzyści:</h2><ul> <li>Pomaga w redukcji stresu i lęków</li> <li>Uspokaja i wspomaga sen</li> <li>Łagodzi napięcie i zmniejsza uczucie niepokoju</li> <li>Przyjemny zapach lawendy poprawia nastrój i relaksuje</li></ul><h2>Idealny do:</h2><ul> <li>Pomocy przy bezsenności i problemach ze snem</li> <li>Redukcji stresu i napięcia</li> <li>Relaksacji podczas podróży lub w pracy</li></ul>

</div>
",
"{""contentId"":""7b74839b-15cd-41a5-b8d1-c747a276681e"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska pasta do zębów dla dzieci truskawkowa - Bez cukru, fluoru i SLS, 35g",
"{""contentId"":""7b74839b-15cd-41a5-b8d1-c747a276681e"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Zestaw dla dzieci: pasta do zębów truskawkowa + szczoteczka – Dok Bua Ku Kids Strawberry Toothpaste with Toothbrush</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Delikatna ochrona ząbków dziecka w jednym zestawie!</p><p>Ziołowa pasta do zębów Dok Bua Ku Kids o pysznym truskawkowym smaku + miękka szczoteczka do zębów. Stworzona specjalnie dla dzieci – bezpieczna, delikatna i skuteczna.</p><p>Opis produktu:</p><p>Pasta zawiera naturalne enzymy owocowe i ekstrakt z lukrecji, które wspomagają pielęgnację mlecznych zębów i dziąseł. Nie zawiera cukru, fluoru, SLS ani ostrych składników – idealna do codziennego stosowania od 2. roku życia.</p><p>� Szczoteczka:</p><p>Miękkie włosie delikatnie czyści zęby i dziąsła, nie powodując podrażnień. Dopasowana wielkością do buzi dziecka.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Składniki aktywne:</p>
<p>Enzymy owocowe</p>
<p>Ekstrakt z lukrecji</p>
<p>Ekstrakt z truskawek</p>
<p>Sorbitol, Xylitol</p>
<p>Kwas cytrynowy</p>
<p>Gliceryna</p>
<p>? Skład:</p>
<p>Calcium Lactate, Calcium Glycerophosphate, Licorice Extract, Glycerin, Acid Blue 9, Strawberry Flavor, Enzyme, Xylitol, Sorbitol, Cellulose Gum, itp.</p>
<p></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>✅ Korzyści:</p><p>Chroni przed próchnicą</p><p>Łagodna dla wrażliwych dziąseł</p><p>Bez cukru, fluoru i SLS</p><p>Przyjemny truskawkowy smak</p><p>Zestaw idealny do nauki higieny jamy ustnej</p><p>⚠️ Środki ostrożności:</p><p>Używać pod nadzorem osoby dorosłej.</p><p>Nie połykać pasty.</p><p>Nieodpowiednia dla dzieci poniżej 2 lat.</p><p>W razie wystąpienia podrażnienia – przerwać stosowanie i skonsultować się z lekarzem.</p><p>Przechowywać w chłodnym, suchym miejscu, poza zasięgiem dzieci.</p><p>Zawartość zestawu:</p><p>1 x pasta do zębów dla dzieci 35 g</p><p>1 x szczoteczka do zębów</p>

</div>
",
