"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (DE)"
"{""contentId"":""d78fed47-1d04-4ac4-8689-1225a0ec45d9"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Fingerboard TAILWHIP</b>®️<b> Mini Deskorolka Drewniana Pro Deck + Akcesoria</b></p><p>Odkryj najwyższą jakość i precyzję z Fingerboardem TAILWHIP®️! Wykonany z 5-warstwowego kanadyjskiego klonu, ten mini fingerboard zapewnia wyjątkową trwałość i komfort jazdy. Dzięki wysokiej klasy kołom z łożyskami oraz piankowemu grip tape'owi, masz pełną kontrolę podczas trików.</p><p><b>Dlaczego warto wybrać Fingerboard TAILWHIP?</b></p><p>✅&nbsp;Materiał Premium&nbsp;– solidna konstrukcja z kanadyjskiego klonu</p><p>✅&nbsp;Dla Profesjonalistów i Początkujących&nbsp;– idealny do nauki trików i rozwijania umiejętności</p><p>✅ Antystresowa Zabawka – idealna na prezent dla dzieci i dorosłych</p><p>✅&nbsp;Stylowy Design&nbsp;– drewniane wykończenie z grafiką UV</p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Użyj dołączonej naklejki i narzędzia do deskorolki, aby dostosować swoje fingerboardy jak profesjonaliści. Jeździj i szlifuj swoje nowe mini deskorolki do palców z TAIL WHIP®️ od prawdziwych skaterów! Mini deskorolki TAILWHIP będą idealnym prezentem dla chłopców/dziewcząt w wieku od 6 lat. Wiek nieograniczony. Zabawka antystresowa</p><p><b>Specyfikacja</b>:</p><ul><li>Wymiary deski: 100 x 34 mm</li><li>Wymiary opakowania: 16.5 x 18.5 x 3 cm</li><li>Materiał: 5-warstwowy kanadyjski klon, metal, guma</li></ul><p><b>W zestawie</b>:</p><ul><li>piankowy griptape</li><li>narzędzie do montażu</li><li>naklejka</li></ul><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Kup teraz i wykonaj swoje pierwsze triki z Fingerboardem TAILWHIP®️!</p><p>✏️Idealny prezent dla dzieci od 6 lat i dorosłych, którzy kochają skateboarding.</p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p>
<ul>
<li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li>
<li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b><b></b></li>
</ul>
<p><b></b></p>
<p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</b></p><p><b>Zabawki TAILWHIP®️- to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni.</b></p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-12"">
</div>


<div class=""item item-12"">
</div>


<div class=""item item-12"">
</div>
",
"{""contentId"":""d9c7cb37-88ce-4b1b-9e6f-b52ac150e3a6"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerbike TAILWHIP Metalowy Mini Rower BMX na Palce Pro Wersja + Akcesoria",
"{""contentId"":""d9c7cb37-88ce-4b1b-9e6f-b52ac150e3a6"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-12""><p><b>Fingerbike BMX TAILWHIP®️ Metall</b></p><p>Została stworzona przez młodą i popularną markę&nbsp;<b>TAILWHIP®️</b>.&nbsp;Nasze zabawki można rozłożyć i złożyć ponownie. Możesz też użyć dodatkowych akcesoriów w innym kolorze, aby spersonalizować swój rower, tak jak robią to prawdziwi profesjonaliści.</p></div><div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p><b>⭐ Zestaw Fingerbike BMX</b>; PROFESJONALNY&nbsp;Fingerbike BMX TAILWHIP®️ metalowy, metalowy widelec, metalowe kółka z oponami z prawdziwej gumy, pegi metalowe kompletny zestaw</p><p>⭐<b>Miniaturkowa Zabawa</b>: Ciesz się dreszczykiem emocji wykonując niesamowite sztuczki Tailwhip na wyciągnięcie ręki.</p><p>⭐<b>Realistyczny Design</b>: Prezentujący realistyczny model bike BMX w niesamowitych kolorach do trików ulicznych, prawdziwe triki, prawdziwe ślizgi.</p><p>⭐<b>Przenośny i Zabawny</b>: Zabierz go ze sobą wszędzie i baw się bez końca w podróży.</p><p>⭐<b>Świetny Pomysł na Prezent</b>: Idealny dla entuzjastów sportów ekstremalnych i tych, którzy szukają unikalnego prezentu-niespodzianki.</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<a href=""https://www.youtube.com/shorts/TeXzTLpA7Y8"" target=""_blank""><b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></a></p></div><div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p><b>Finger bmx zestaw&nbsp;</b><b>TAILWHIP®️</b><b> obejmuje:</b></p><ul>	<li>✔️ Mini Rowerek</li>	<li>✔️ 2 koła w innym kolorze</li>	<li>✔️ 2 gripy w innym kolorze</li>	<li>✔️ 4 pegi BMX metalowe</li>	<li>✔️ narzędzie do montażu</li>	<li>✔️ naklejka</li></ul><p>Zabawkowy bmx, odlewany model roweru w 1:18, fingerbike metal, wspaniały prezent, z ładnie wyglądającym pudełkiem detalicznym.</p><ul>	<li>zestaw przeznaczony <b>dla dzieci od 6 roku życia</b></li>	<li>wymiary BMX'a:&nbsp; 11 x 7 x 4,5 cm</li>	<li>wymiary opakowania: 19 x 14 x 5.5 cm</li></ul><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p><b>⚡PRAWDZIWE ROWERY, NIEZWYKŁE TRIKI</b> - ćwicz, aby wykonywać nierealne triki na zabawkowych rowerach terenowych, niesamowite akrobacje, w tym tail whipy, flick triki i wiele więcej dla swoich przyjaciół!</p><p><b>⚡IDEALNY PREZENT</b> - tak jak deskorolka na palce i fingerscooter, nasz finger rower BMX jest idealnym prezentem dla dzieci, które mogą dzięki niemu rozwijać swoje umiejętności motoryczne, koordynację ręka-oko oraz zwiększać ciekawość. To bardzo urocze zabawki, które można zdejmować, rekonfigurować, wymieniać w nich opony i bawić się nimi palcami.</p><p>⚡Fingerbike mini rowerek<b> TAILWHIP®️</b> dają mnóstwo zabawy podczas <b>nauki i wykonywania trików palcami.</b></p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-6"">&nbsp;</div><div class=""item item-6""><p>➡️ Finger bike BMX od <b>TAIL WHIP®️</b> to kieszonkowa wersja Twojego ulubionego roweru.</p><p>➡️ Dokładnie odtwarza połączenia, detale i wygląd zewnętrzny.</p><p>➡️ I tak, można nim sterować palcami, kręcić pedałami i wykonywać supertriki!</p><p>➡️Ten fingerbike jest kompatybilny z Tech Deck fingerboard&nbsp; i Tech Deck skatepark.</p><p>➡️ Ćwiczenie palców jest niezbędne nie tylko dla maluchów, ale również dla nastolatków i dorosłych wujków oraz cioci.</p><p>Czy wiedzieliście o takich trenażerach do motoryki rąk jak <b>fingerbike</b>, <b>fingerboard</b>, <b>finger sooter</b>?</p><p>A może już macie całą kolekcję takich fingerów od <b>TAIL WHIP®️</b>?</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-12""><p><b>Mini BMX to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni</b></p></div><div class=""item item-12"">&nbsp;</div><div class=""item item-12"">&nbsp;</div><div class=""item item-12"">&nbsp;</div><div class=""item item-12"">&nbsp;</div>",
"{""contentId"":""a46dfd40-e0c0-4b17-ae6d-89f68b1b7038"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Sportowy Kask Ochronny TAILWHIP, Fiolet M",
"{""contentId"":""a46dfd40-e0c0-4b17-ae6d-89f68b1b7038"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><p><b>Uniwersalny kask sportowy TAIL WHIP</b> zapewnia niezawodną ochronę głowy przed upadkami i uderzeniami. Wytrzymały i lekki materiał zapewnia maksymalną ochronę przy minimalnej wadze, co jest szczególnie istotne przy długotrwałym i intensywnym użytkowaniu kasku.</p><p><b>Wykonany z:</b></p><ul><li>wytrzymałego plastiku ABS</li><li>EPS (spieniony polistyren).<p>Lekki, z przemyślaną aerodynamiką.</p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""><ul><li>Wyposażony w otwory wentylacyjne</li><li>Regulowany rozmiar i pewne zapięcie dzięki blokadzie</li><li>Do dopasowania kasku rowerowego użyj pokrętła regulacyjnego umieszczonego na tylnej części kasku</li><li>Pas z blokadą pozwala na dokładne dopasowanie i wygodne założenie kasku.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div>",
"{""contentId"":""bcede15b-3e9c-4f82-acd1-0372d5cf5f94"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_2""><span><span style=""font-weight:bold"">Przeżyj przygodę</span></span></h2>",
"{""contentId"":""e85e149c-0464-424c-834f-c37dee590cf4"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_2""><span><a dataquery=""LINK_01"">Gł&oacute;wna</a> /<a dataquery=""#link-mamw9k3e""> Sklep</a></span></h2>",
"{""contentId"":""c699d4e6-38f9-4e8e-98e3-e45e6e1e2dd2"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerscooter TAILWHIP Metalowy, Hulajnoga na Palce z Kierownicą Y-bar, Grn",
"{""contentId"":""c699d4e6-38f9-4e8e-98e3-e45e6e1e2dd2"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><h2>Finger scooter TAILWHIP®️- Nowa wersja kultowej hulajnogi palcowej – teraz w eleganckim zielonym kolorze i z kierownicą typu Y-bar!</h2><p>Odkryj niezwykłą serię Fingerscooter TAILWHIP®️, zaprojektowaną przez naszą markę z pasją i dbałością o detale. To coś więcej niż zabawka – to sposób na aktywną i kreatywną zabawę, który rozwija Twoje umiejętności i wyobraźnię.</p><p><b>Dlaczego warto wybrać Fingerscooter TAILWHIP®?</b></p><p>✨Szeroki deck typu PRO - idealny do tricków i większej stabilności</p><p>✨Wykonana w całości z metalu – solidna i trwała konstrukcja</p><p><b>✏️</b>Wreszcie solidny metalowy widelec</p><p>✨ Optymalny Rozmiar Kierownicy</p><p>✨ Gumowe gripy – komfort i kontrola</p><p>✨ Kierownica typu Y-bar – sportowy wygląd i lepszy chwyt</p><p>✨Realistyczny design – wygląda jak prawdziwa hulajnoga w miniaturze</p><p>✨ Niezwykłe kolory</p><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>PROFESJONALNY FINGERSCOOTER TAILWHIP®️ </b>jest limitowana edycja serii Pro, z bardzo popularnym riderem Finger Hustler, profesjonalna zabawkowa frajda. Nasze mini skutery są lepsze do wystawienia. Odpowiednie zarówno dla dorosłych, jak i dzieci, mogą być rozmontowane na części i ponownie złożyć.</p><p>✔️Własny, unikalny design – tworzymy kolekcjonerskie modele, które zachwycą każdego młodego ridera.</p><p>✔️Rozwój zdolności manualnych: mini hulajnoga rozwija koordynację ruchową i precyzję dłoni, co wspiera rozwój motoryki małej.</p><p>✔️ Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</p><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>✏️</b>Aby zapewnić maksymalną płynność ruchów i przygotować hulajnogę do wykonywania trików:</p><ol><li><b>Nasmaruj widełkę niewielką ilością oleju</b>&nbsp;– to pomoże w płynniejszym wykonywaniu obrotów i manewrów.</li><li>Równomiernie przyklej griptape&nbsp;na dekę, aby zapewnić idealną przyczepność.</li><li>Sprawdź dokręcenie wszystkich elementów&nbsp;za pomocą dołączonego klucza-śrubokręta.</li></ol><p><b>Co znajdziesz w zestawie?</b></p><ul><li>Fingerscooter</li><li>Miękki griptape do samodzielnego przyklejenia</li><li>Uniwersalny klucz-śrubokręt</li></ul><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dla kogo jest Fingerscooter?</b></p><ul><li><b>Dla dzieci od 6 roku życia</b></li><li>Początkujący i zaawansowani riderzy</li><li>Miłośnicy fingerboardów, finger BMX i aktywnej zabawy</li></ul><p><b>Dane techniczne:</b></p><ul><li>Materiał: solidny stop metalu</li><li>wymiary mini hulajnogi na palce:&nbsp; 8 x 7 cm</li><li>wymiary opakowania: 18 x 13,5 x 3 cm</li><li>kolor: zielony</li></ul><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p><ul><li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li><li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b></li></ul></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div>",
"{""contentId"":""db842e3a-f8ba-4628-9e91-b7ca5f432103"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Sportowy Kask Ochronny TAILWHIP, Pomarańczowy, M",
"{""contentId"":""db842e3a-f8ba-4628-9e91-b7ca5f432103"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><p><b>Uniwersalny kask sportowy TAIL WHIP</b> zapewnia niezawodną ochronę głowy przed upadkami i uderzeniami. Wytrzymały i lekki materiał zapewnia maksymalną ochronę przy minimalnej wadze, co jest szczególnie istotne przy długotrwałym i intensywnym użytkowaniu kasku.</p><p><b>Wykonany z:</b></p><ul><li>wytrzymałego plastiku ABS</li><li>EPS (spieniony polistyren).<p>Lekki, z przemyślaną aerodynamiką.</p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""><ul><li>Wyposażony w otwory wentylacyjne</li><li>Regulowany rozmiar i pewne zapięcie dzięki blokadzie</li><li>Do dopasowania kasku rowerowego użyj pokrętła regulacyjnego umieszczonego na tylnej części kasku</li><li>Pas z blokadą pozwala na dokładne dopasowanie i wygodne założenie kasku.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div>",
"{""contentId"":""c9f1d790-d896-460e-8287-4f357eab4370"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerscooter TAILWHIP Metalowy, Hulajnoga na Palce, Szeroki Pro Deck, red",
"{""contentId"":""c9f1d790-d896-460e-8287-4f357eab4370"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><h2>Finger scooter TAILWHIP®️- Twój Nowy Ulubiony Mini Scooter (kolor - czerwony)!</h2><p>Odkryj niezwykłą serię Fingerscooter TAILWHIP®️, zaprojektowaną przez naszą markę z pasją i dbałością o detale. To coś więcej niż zabawka – to sposób na aktywną i kreatywną zabawę, który rozwija Twoje umiejętności i wyobraźnię.</p><p><b>Dlaczego warto wybrać Fingerscooter TAILWHIP®?</b></p><p>✨Profesjonalna Szeroka Platforma</p><p><b>✏️</b>Wreszcie solidny metalowy widelec</p><p>✨ Optymalny Rozmiar Kierownicy</p><p>✨ Miękki i Przyczepny Griptape</p><p>✨ Niezwykłe Metaliczne Kolory</p><p><b>▶️https://www.youtube.com/shorts/AgWHJPJK0Dw</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>PROFESJONALNY FINGERSCOOTER TAILWHIP®️ </b>jest limitowana edycja serii Pro, z bardzo popularnym riderem Finger Hustler, profesjonalna zabawkowa frajda. Nasze mini skutery są lepsze do wystawienia. Odpowiednie zarówno dla dorosłych, jak i dzieci, mogą być rozmontowane na części i ponownie złożyć.</p><p>✔️Własny, unikalny design – tworzymy kolekcjonerskie modele, które zachwycą każdego młodego ridera.</p><p>✔️Rozwój zdolności manualnych: mini hulajnoga rozwija koordynację ruchową i precyzję dłoni, co wspiera rozwój motoryki małej.</p><p>✔️ Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</p><p><b>▶️https://www.youtube.com/shorts/AgWHJPJK0Dw</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>✏️</b>Aby zapewnić maksymalną płynność ruchów i przygotować hulajnogę do wykonywania trików:</p><ol><li><b>Nasmaruj widełkę niewielką ilością oleju</b>&nbsp;– to pomoże w płynniejszym wykonywaniu obrotów i manewrów.</li><li>Równomiernie przyklej griptape&nbsp;na dekę, aby zapewnić idealną przyczepność.</li><li>Sprawdź dokręcenie wszystkich elementów&nbsp;za pomocą dołączonego klucza-śrubokręta.</li></ol><p><b>Co znajdziesz w zestawie?</b></p><ul><li>Fingerscooter</li><li>Miękki griptape do samodzielnego przyklejenia</li><li>Uniwersalny klucz-śrubokręt</li></ul><p><b>▶️https://www.youtube.com/shorts/AgWHJPJK0Dw</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dla kogo jest Fingerscooter?</b></p><ul><li><b>Dla dzieci od 6 roku życia</b></li><li>Początkujący i zaawansowani riderzy</li><li>Miłośnicy fingerboardów, finger BMX i aktywnej zabawy</li></ul><p><b>Dane techniczne:</b></p><ul><li>Materiał: solidny stop metalu</li><li>wymiary mini hulajnogi na palce:&nbsp; 8 x 7 cm</li><li>wymiary opakowania: 18 x 13,5 x 3 cm</li><li>kolor: czerwony metalik</li></ul><p><b>▶️https://www.youtube.com/shorts/AgWHJPJK0Dw</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p><ul><li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li><li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b></li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div>",
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.returnPolicy.content"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.termsAndConditions.content"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.privacyPolicy.content"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.customPolicy.title"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.contactUs.content"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.digitalItemPolicy.content"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""d1dbc443-49e2-4beb-897c-d2d7ddee2f55"",""fieldId"":""wix.ecom.checkout_settings.api.v1.CheckoutSettings.checkoutPolicies.customPolicy.content"",""sequencePath"":[]}","TEXT","wix.ecom.checkout_settings.api.v1.CheckoutSettings",,
"{""contentId"":""fa2db7a8-e34c-4530-ab36-4fe7eecadbef"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Zestaw Ochraniaczy do Skateboardu i Roweru TAILWHIP, czarny, rozmiar M",
"{""contentId"":""fa2db7a8-e34c-4530-ab36-4fe7eecadbef"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-12""><h1>Zestaw Ochraniaczy do Skateboardu i Roweru TAILWHIP</h1></div><div class=""item item-6""></div><div class=""item item-6""><p>Ochraniacze na łokcie i kolana pochłaniają energię uderzenia podczas upadku. Nakładki stabilizujące w strefach łokci i kolan chronią przed nadmiernym rozciąganiem podczas aktywnego ruchu i uderzeń</p><p><b>Zestaw ochronny zawiera:</b></p><ul><li>nakolanniki - 2 szt.</li><li>nakolotniki - 2 szt.</li><li>ochraniacze na nadgarstki - 2 szt.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Rozmiar:</b></p><ul><li><b>M (41-60 kg):</b><p>Nakolanniki: M (46 cm)</p><p>Nakolotniki: M (34 cm)</p><p>Ochraniacze na nadgarstki: M (27,54 cm)</p><p><b>W przypadku wątpliwości co do wyboru rozmiaru, zawsze wybieraj większy, ponieważ ochrona często zakłada się na odzież.</b></p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div><div class=""item item-12""></div>",
